date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
2020-06-24,91.25,92.1975021,89.6299973,90.0149994,88.9045944,192623200.0,192623200.0,-2.34541,-2.5700000000000003,90.24403,"June 24, 20",-0.0257
2020-06-25,90.1750031,91.25,89.3925018,91.2099991,90.0848541,137522400.0,137522400.0,-0.09015,-0.1,90.24245,"June 25, 20",-0.001
2020-06-26,91.1025009,91.3300018,88.2549973,88.4075012,87.3169327,205256800.0,205256800.0,-3.78557,-4.155,88.96731,"June 26, 20",-0.04155
2020-06-29,88.3125,90.5425034,87.8199997,90.4449997,89.3292999,130646000.0,130646000.0,1.0168,1.151,89.2306,"June 29, 20",0.01151
2020-06-30,90.0199966,91.4950027,90.0,91.1999969,90.0749741,140223200.0,140223200.0,0.05498,0.061,90.52333,"June 30, 20",0.00061
2020-07-01,91.2799988,91.8399963,90.9775009,91.0274963,89.9046097,110737200.0,110737200.0,-1.37539,-1.507,90.90737,"July 01, 20",-0.01507
2020-07-02,91.9625015,92.6175003,90.9100037,91.0274963,89.9046097,114041600.0,114041600.0,-2.05789,-2.238,91.14404,"July 02, 20",-0.02238
2020-07-06,92.5,93.9449997,92.4674988,93.4625015,92.3095779,118655600.0,118655600.0,-0.19042,-0.206,92.90736,"July 06, 20",-0.00206
2020-07-07,93.8525009,94.6549988,93.0575027,93.1725006,92.0231476,112424400.0,112424400.0,-1.82935,-1.949,93.24522,"July 07, 20",-0.01949
2020-07-08,94.1800003,95.375,94.0899963,95.3424988,94.1663742,117092000.0,117092000.0,-0.01363,-0.014,94.54379,"July 08, 20",-0.00014
2020-07-09,96.2624969,96.3174973,94.6725006,95.7525024,94.5713272,125642800.0,125642800.0,-1.69117,-1.757,95.18711,"July 09, 20",-0.01757
2020-07-10,95.3349991,95.9800034,94.7050018,95.9199982,94.7367477,90257200.0,90257200.0,-0.5982500000000001,-0.628,95.14058,"July 10, 20",-0.00628
2020-07-13,97.2649994,99.9550018,95.2574997,95.4775009,94.2997055,191649200.0,191649200.0,-2.96529,-3.049,96.50407,"July 13, 20",-0.03049
2020-07-14,94.8399963,97.2549973,93.8775024,97.0575027,95.8602295,170989200.0,170989200.0,1.02023,1.076,95.66424,"July 14, 20",0.01076
2020-07-15,98.9899979,99.2474976,96.4899979,97.7249985,96.5194778,153198000.0,153198000.0,-2.47052,-2.496,97.41899,"July 15, 20",-0.02496
2020-07-16,96.5625,97.4049988,95.9049988,96.5224991,95.3318253,110577600.0,110577600.0,-1.23067,-1.274,96.21394,"July 16, 20",-0.01274
2020-07-17,96.9875031,97.1474991,95.8399963,96.3274994,95.1392288,92186800.0,92186800.0,-1.84827,-1.906,96.04224,"July 17, 20",-0.01906
2020-07-20,96.4175034,98.5,96.0625,98.3574982,97.1441879,90318000.0,90318000.0,0.7266800000000001,0.754,97.23556,"July 20, 20",0.00754
2020-07-21,99.1725006,99.25,96.7425003,97.0,95.8034439,103433200.0,103433200.0,-3.36906,-3.397,97.26531,"July 21, 20",-0.03397
2020-07-22,96.6924973,97.9749985,96.6025009,97.2724991,96.0725784,89001600.0,89001600.0,-0.61992,-0.641,96.88336,"July 22, 20",-0.00641
2020-07-23,96.9974976,97.0774994,92.0100021,92.8450012,91.6996918,197004400.0,197004400.0,-5.29781,-5.462,93.59573,"July 23, 20",-0.05462
2020-07-24,90.9875031,92.9700012,89.1449966,92.6149979,91.4725266,185438800.0,185438800.0,0.48502,0.533,91.19584,"July 24, 20",0.00533
2020-07-27,93.7099991,94.9049988,93.4800034,94.8099976,93.6404419,121214000.0,121214000.0,-0.06956,-0.074,94.00848,"July 27, 20",-0.00074
2020-07-28,94.3675003,94.5500031,93.2474976,93.2525024,92.1021729,103625600.0,103625600.0,-2.26533,-2.401,93.29989,"July 28, 20",-0.02401
2020-07-29,93.75,95.2300034,93.7125015,95.0400009,93.8676224,90329200.0,90329200.0,0.11762,0.125,94.27004,"July 29, 20",0.00125
2020-07-30,94.1875,96.2975006,93.7675018,96.1900024,95.003418,158130000.00000003,158130000.00000003,0.8159200000000001,0.866,95.02281,"July 30, 20",0.00866
2020-07-31,102.8850021,106.4150009,100.8249969,106.2600021,104.9492035,374336800.0,374336800.0,2.0642,2.006,104.06307,"July 31, 20",0.02006
2020-08-03,108.1999969,111.6374969,107.8925018,108.9375,107.5936737,308151200.0,308151200.0,-0.6063200000000001,-0.56,109.04122,"August 03, 20",-0.0056
2020-08-04,109.1324997,110.7900009,108.3874969,109.6650009,108.3122025,173071600.0,173071600.0,-0.8203,-0.752,109.16323,"August 04, 20",-0.00752
2020-08-05,109.3775024,110.3925018,108.8974991,110.0625,108.7047958,121776800.0,121776800.0,-0.67271,-0.615,109.3316,"August 05, 20",-0.00615
2020-08-06,110.4049988,114.4124985,109.7975006,113.9024963,112.4974289,202428800.0,202428800.0,2.09243,1.895,112.23581,"August 06, 20",0.01895
2020-08-07,113.2050018,113.6750031,110.2925034,111.1125031,109.9397202,198045600.0,198045600.0,-3.26528,-2.884,111.30241,"August 07, 20",-0.02884
2020-08-10,112.5999985,113.7750015,110.0,112.7275009,111.5376587,212403600.0,212403600.0,-1.06234,-0.943,111.77089,"August 10, 20",-0.00943
2020-08-11,111.9700012,112.4824982,109.1074982,109.375,108.2205505,187902400.0,187902400.0,-3.74945,-3.349,109.93685,"August 11, 20",-0.03349
2020-08-12,110.4974976,113.2750015,110.2975006,113.0100021,111.8171844,165598000.0,165598000.0,1.31969,1.194,111.79656,"August 12, 20",0.01194
2020-08-13,114.4300003,116.0425034,113.9274979,115.0100021,113.7960739,210082000.0,210082000.0,-0.6339300000000001,-0.554,114.58869,"August 13, 20",-0.00554
2020-08-14,114.8300018,115.0,113.0449982,114.9075012,113.694664,165565200.0,165565200.0,-1.13534,-0.989,113.91322,"August 14, 20",-0.00989
2020-08-17,116.0625,116.0875015,113.9625015,114.6074982,113.3978195,119561600.0,119561600.0,-2.66468,-2.296,114.48261,"August 17, 20",-0.02296
2020-08-18,114.3525009,116.0,114.0074997,115.5625,114.3427505,105633600.0,105633600.0,-0.00975,-0.009,114.78342,"August 18, 20",-9e-05
2020-08-19,115.9824982,117.1624985,115.6100006,115.7074966,114.4861984,145538000.0,145538000.0,-1.4963,-1.29,115.7529,"August 19, 20",-0.0129
2020-08-20,115.75,118.3925018,115.7324982,118.2750015,117.0266037,126907200.0,126907200.0,1.2766,1.103,117.05053,"August 20, 20",0.01103
2020-08-21,119.2624969,124.8675003,119.25,124.3700027,123.0572815,338054800.0,338054800.0,3.79478,3.182,122.39159,"August 21, 20",0.03182
2020-08-24,128.6974945,128.7850037,123.9375,125.8574982,124.529068,345937600.0,345937600.0,-4.16843,-3.239,125.75052,"August 24, 20",-0.03239
2020-08-25,124.6975021,125.1800003,123.0524979,124.8249969,123.5074768,211495600.0,211495600.0,-1.19003,-0.954,123.91332,"August 25, 20",-0.00954
2020-08-26,126.1800003,126.9925003,125.0824966,126.5224991,125.1870575,163022400.0,163022400.0,-0.99294,-0.787,125.75402,"August 26, 20",-0.00787
2020-08-27,127.1425018,127.4850006,123.8324966,125.0100021,123.6905289,155552400.0,155552400.0,-3.45197,-2.715,125.00268,"August 27, 20",-0.02715
2020-08-28,126.0124969,126.4424973,124.5774994,124.8075027,123.4901733,187630000.0,187630000.0,-2.52232,-2.002,124.83672,"August 28, 20",-0.02002
2020-08-31,127.5800018,131.0,126.0,129.0399933,127.6779938,225702700.0,225702700.0,0.09799,0.077,128.226,"August 31, 20",0.00077
2020-09-01,132.7599945,134.8000031,130.5299988,134.1799927,132.7637177,151948100.0,151948100.0,0.00372,0.003,132.69791,"September 01, 20",3.0000000000000004e-05
2020-09-02,137.5899963,137.9799957,127.0,131.3999939,130.0130768,200119000.0,200119000.0,-7.57692,-5.507,131.66436,"September 02, 20",-0.05507
2020-09-03,126.9100037,128.8399963,120.5,120.8799973,119.6041183,257599600.0,257599600.0,-7.30589,-5.757,122.98137,"September 03, 20",-0.05757
2020-09-04,120.0699997,123.6999969,110.8899994,120.9599991,119.6832657,332607200.0,332607200.0,-0.38673,-0.322,118.09109,"September 04, 20",-0.00322
2020-09-08,113.9499969,118.9899979,112.6800003,112.8199997,111.6291885,231366600.0,231366600.0,-2.32081,-2.037,114.43306,"September 08, 20",-0.02037
2020-09-09,117.2600021,119.1399994,115.2600021,117.3199997,116.0817032,176940500.0,176940500.0,-1.1783,-1.005,116.82723,"September 09, 20",-0.01005
2020-09-10,120.3600006,120.5,112.5,113.4899979,112.2921143,182274400.0,182274400.0,-8.06789,-6.703,115.09737,"September 10, 20",-0.06703
2020-09-11,114.5699997,115.2300034,110.0,112.0,110.8178406,180860300.0,180860300.0,-3.75216,-3.275,112.01595,"September 11, 20",-0.03275
2020-09-14,114.7200012,115.9300003,112.8000031,115.3600006,114.1423645,140150100.0,140150100.0,-0.57764,-0.504,114.29079,"September 14, 20",-0.00504
2020-09-15,118.3300018,118.8300018,113.6100006,115.5400009,114.3204727,184642000.00000003,184642000.00000003,-4.00953,-3.388,115.58683,"September 15, 20",-0.03388
2020-09-16,115.2300034,116.0,112.0400009,112.1299973,110.9464722,154679000.0,154679000.0,-4.28353,-3.717,112.99549,"September 16, 20",-0.03717
2020-09-17,109.7200012,112.1999969,108.7099991,110.3399963,109.1753616,178011000.0,178011000.0,-0.54464,-0.496,110.02845,"September 17, 20",-0.00496
2020-09-18,110.4000015,110.8799973,106.0899963,106.8399963,105.7123108,287104900.0,287104900.0,-4.68769,-4.246,107.56077,"September 18, 20",-0.04246
2020-09-21,104.5400009,110.1900024,103.0999985,110.0800018,108.9181137,195713800.0,195713800.0,4.37811,4.188,107.4027,"September 21, 20",0.04188
2020-09-22,112.6800003,112.8600006,109.1600037,111.8099976,110.6298447,183055400.0,183055400.0,-2.05016,-1.819,110.88328,"September 22, 20",-0.01819
2020-09-23,111.6200027,112.1100006,106.7699966,107.1200027,105.9893494,150718700.0,150718700.0,-5.63065,-5.044,108.28978,"September 23, 20",-0.05044
2020-09-24,105.1699982,110.25,105.0,108.2200012,107.0777359,167743300.0,167743300.0,1.90774,1.814,107.44258,"September 24, 20",0.01814
2020-09-25,108.4300003,112.4400024,107.6699982,112.2799988,111.0948868,149981400.0,149981400.0,2.66489,2.458,110.40163,"September 25, 20",0.02458
2020-09-28,115.0100021,115.3199997,112.7799988,114.9599991,113.7465973,137672400.0,137672400.0,-1.2634,-1.099,113.94887,"September 28, 20",-0.01099
2020-09-29,114.5500031,115.3099976,113.5699997,114.0899963,112.885788,99382200.0,99382200.0,-1.66422,-1.453,113.92193,"September 29, 20",-0.01453
2020-09-30,113.7900009,117.2600021,113.6200027,115.8099976,114.587616,142675200.0,142675200.0,0.7976200000000001,0.7010000000000001,115.15587,"September 30, 20",0.00701
2020-10-01,117.6399994,117.7200012,115.8300018,116.7900009,115.5572968,116120400.0,116120400.0,-2.0827,-1.77,116.3691,"October 01, 20",-0.0177
2020-10-02,112.8899994,115.3700027,112.2200012,113.0199966,111.8270645,144712000.0,144712000.0,-1.06293,-0.942,113.13902,"October 02, 20",-0.00942
2020-10-05,113.9100037,116.6500015,113.5500031,116.5,115.2703476,106243800.0,106243800.0,1.36034,1.194,115.15678,"October 05, 20",0.01194
2020-10-06,115.6999969,116.1200027,112.25,113.1600037,111.9656067,161498200.0,161498200.0,-3.73439,-3.228,113.4452,"October 06, 20",-0.03228
2020-10-07,114.6200027,115.5500031,114.1299973,115.0800018,113.8653412,96849000.0,96849000.0,-0.7546600000000001,-0.658,114.51511,"October 07, 20",-0.00658
2020-10-08,116.25,116.4000015,114.5899963,114.9700012,113.7564926,83477200.0,83477200.0,-2.49351,-2.145,114.9155,"October 08, 20",-0.02145
2020-10-09,115.2799988,117.0,114.9199982,116.9700012,115.7353973,100506900.0,100506900.0,0.4554,0.395,115.88513,"October 09, 20",0.00395
2020-10-12,120.0599976,125.1800003,119.2799988,124.4000015,123.0869598,240226800.0,240226800.0,3.02696,2.521,122.51565,"October 12, 20",0.02521
2020-10-13,125.2699966,125.3899994,119.6500015,121.0999985,119.8217926,262330500.00000003,262330500.00000003,-5.4482,-4.349,121.6206,"October 13, 20",-0.04349
2020-10-14,121.0,123.0299988,119.6200027,121.1900024,119.9108505,150712000.0,150712000.0,-1.08915,-0.9,120.85362,"October 14, 20",-0.009
2020-10-15,118.7200012,121.1999969,118.1500015,120.7099991,119.4359131,112559200.0,112559200.0,0.71591,0.603,119.5953,"October 15, 20",0.00603
2020-10-16,121.2799988,121.5500031,118.8099976,119.0199966,117.7637482,115393800.0,115393800.0,-3.5162500000000003,-2.899,119.37458,"October 16, 20",-0.02899
2020-10-19,119.9599991,120.4199982,115.6600037,115.9800034,114.7558365,120639300.0,120639300.0,-5.20416,-4.338,116.94528,"October 19, 20",-0.04338
2020-10-20,116.1999969,118.9800034,115.6299973,117.5100021,116.2696915,124423700.0,124423700.0,0.06969,0.06,116.9599,"October 20, 20",0.0006
2020-10-21,116.6699982,118.7099991,116.4499969,116.8700027,115.6364365,89946000.0,89946000.0,-1.03356,-0.886,116.93214,"October 21, 20",-0.00886
2020-10-22,117.4499969,118.0400009,114.5899963,115.75,114.5282669,101988000.0,101988000.0,-2.92173,-2.488,115.71942,"October 22, 20",-0.02488
2020-10-23,116.3899994,116.5500031,114.2799988,115.0400009,113.8257599,82572600.0,82572600.0,-2.56424,-2.203,114.88525,"October 23, 20",-0.02203
2020-10-26,114.0100021,116.5500031,112.8799973,115.0500031,113.8356552,111850700.0,111850700.0,-0.17435,-0.153,114.42189,"October 26, 20",-0.00153
2020-10-27,115.4899979,117.2799988,114.5400009,116.5999985,115.3692932,92276800.0,92276800.0,-0.1207,-0.105,115.72976,"October 27, 20",-0.00105
2020-10-28,115.0500031,115.4300003,111.0999985,111.1999969,110.0262833,143937800.0,143937800.0,-5.02372,-4.367,112.18543,"October 28, 20",-0.04367
2020-10-29,112.3700027,116.9300003,112.1999969,115.3199997,114.1027985,146129200.0,146129200.0,1.7328,1.542,114.41093,"October 29, 20",0.01542
2020-10-30,111.0599976,111.9899979,107.7200012,108.8600006,107.7109833,190272600.0,190272600.0,-3.34901,-3.015,109.14033,"October 30, 20",-0.03015
2020-11-02,109.1100006,110.6800003,107.3199997,108.7699966,107.621933,122866900.0,122866900.0,-1.48807,-1.364,108.54064,"November 02, 20",-0.01364
2020-11-03,109.6600037,111.4899979,108.7300034,110.4400024,109.2743073,107624400.0,107624400.0,-0.3857,-0.352,109.83144,"November 03, 20",-0.00352
2020-11-04,114.1399994,115.5899963,112.3499985,114.9499969,113.7367096,138235500.0,138235500.0,-0.40329,-0.353,113.89223,"November 04, 20",-0.00353
2020-11-05,117.9499969,119.6200027,116.8700027,119.0299988,117.7736511,126387100.0,126387100.0,-0.17635,-0.15,118.08789,"November 05, 20",-0.0015
2020-11-06,118.3199997,119.1999969,116.1299973,118.6900024,117.6398392,114457900.0,114457900.0,-0.6801600000000001,-0.5750000000000001,117.65661,"November 06, 20",-0.00575
2020-11-09,120.5,121.9899979,116.0500031,116.3199997,115.2908173,154515300.0,154515300.0,-5.20918,-4.323,117.77694,"November 09, 20",-0.04323
2020-11-10,115.5500031,117.5899963,114.1299973,115.9700012,114.9439087,138023400.0,138023400.0,-0.60609,-0.525,115.55463,"November 10, 20",-0.00525
2020-11-11,117.1900024,119.6299973,116.4400024,119.4899979,118.4327545,112295000.0,112295000.0,1.24275,1.06,118.16758,"November 11, 20",0.0106
2020-11-12,119.6200027,120.5299988,118.5699997,119.2099991,118.1552429,103162300.0,103162300.0,-1.46476,-1.225,119.08508,"November 12, 20",-0.01225
2020-11-13,119.4400024,119.6699982,117.8700027,119.2600021,118.2048035,81581900.0,81581900.0,-1.2352,-1.034,118.5816,"November 13, 20",-0.01034
2020-11-16,118.9199982,120.9899979,118.1500015,120.3000031,119.2355957,91183000.0,91183000.0,0.3156,0.265,119.45853,"November 16, 20",0.00265
2020-11-17,119.5500031,120.6699982,118.9599991,119.3899994,118.3336411,74271000.0,74271000.0,-1.21636,-1.017,119.32121,"November 17, 20",-0.01017
2020-11-18,118.6100006,119.8199997,118.0,118.0299988,116.9856796,76322100.0,76322100.0,-1.62432,-1.369,118.26856,"November 18, 20",-0.01369
2020-11-19,117.5899963,119.0599976,116.8099976,118.6399994,117.5902863,74113000.0,74113000.0,0.00029,0.0,117.82009,"November 19, 20",0.0
2020-11-20,118.6399994,118.7699966,117.2900009,117.3399963,116.3017731,73604300.0,73604300.0,-2.3382300000000003,-1.971,117.45392,"November 20, 20",-0.01971
2020-11-23,117.1800003,117.6200027,113.75,113.8499985,112.8426666,127959300.0,127959300.0,-4.33733,-3.701,114.73756,"November 23, 20",-0.03701
2020-11-24,113.9100037,115.8499985,112.5899963,115.1699982,114.1509857,113874200.0,113874200.0,0.24098,0.212,114.19699,"November 24, 20",0.00212
2020-11-25,115.5500031,116.75,115.1699982,116.0299988,115.0033646,76499200.0,76499200.0,-0.54664,-0.473,115.64112,"November 25, 20",-0.00473
2020-11-27,116.5699997,117.4899979,116.2200012,116.5899963,115.5584183,46691300.0,46691300.0,-1.01158,-0.868,116.42281,"November 27, 20",-0.00868
2020-11-30,116.9700012,120.9700012,116.8099976,119.0500031,117.9966583,169410200.0,169410200.0,1.02666,0.878,118.59222,"November 30, 20",0.00878
2020-12-01,121.0100021,123.4700012,120.0100021,122.7200012,121.6341858,127728200.0,127728200.0,0.6241800000000001,0.516,121.70473,"December 01, 20",0.00516
2020-12-02,122.0199966,123.3700027,120.8899994,123.0800018,121.9910049,89004200.0,89004200.0,-0.02899,-0.024,122.08367,"December 02, 20",-0.00024
2020-12-03,123.5199966,123.7799988,122.2099991,122.9400024,121.8522339,78967600.0,78967600.0,-1.66776,-1.35,122.61408,"December 03, 20",-0.0135
2020-12-04,122.5999985,122.8600006,121.5199966,122.25,121.168335,78260400.0,78260400.0,-1.43166,-1.168,121.84944,"December 04, 20",-0.01168
2020-12-07,122.3099976,124.5699997,122.25,123.75,122.6550751,86712000.0,86712000.0,0.34508,0.282,123.15836,"December 07, 20",0.00282
2020-12-08,124.3700027,124.9800034,123.0899963,124.3799973,123.2794952,82225500.0,82225500.0,-1.09051,-0.877,123.78316,"December 08, 20",-0.00877
2020-12-09,124.5299988,125.9499969,121.0,121.7799988,120.7024918,115089200.0,115089200.0,-3.82751,-3.074,122.55083,"December 09, 20",-0.03074
2020-12-10,120.5,123.8700027,120.1500015,123.2399979,122.1495743,81312200.00000001,81312200.00000001,1.6495700000000002,1.369,122.05653,"December 10, 20",0.01369
2020-12-11,122.4300003,122.7600021,120.5500031,122.4100037,121.3269272,86939800.0,86939800.0,-1.10307,-0.901,121.54564,"December 11, 20",-0.00901
2020-12-14,122.5999985,123.3499985,121.5400009,121.7799988,120.7024918,79184500.0,79184500.0,-1.89751,-1.548,121.86416,"December 14, 20",-0.01548
2020-12-15,124.3399963,127.9000015,124.1299973,127.8799973,126.7485352,157243700.0,157243700.0,2.40854,1.937,126.25951,"December 15, 20",0.01937
2020-12-16,127.4100037,128.3699951,126.5599976,127.8099976,126.6791458,98208600.0,98208600.0,-0.7308600000000001,-0.5740000000000001,127.20305,"December 16, 20",-0.00574
2020-12-17,128.8999939,129.5800018,128.0399933,128.6999969,127.5612717,94359800.0,94359800.0,-1.33872,-1.039,128.39376,"December 17, 20",-0.01039
2020-12-18,128.9600067,129.1000061,126.1200027,126.6600037,125.5393295,192541500.0,192541500.0,-3.42068,-2.653,126.91978,"December 18, 20",-0.02653
2020-12-21,125.0199966,128.3099976,123.4499969,128.2299957,127.0954361,121251600.0,121251600.0,2.07544,1.66,126.28514,"December 21, 20",0.0166
2020-12-22,131.6100006,134.4100037,129.6499939,131.8800049,130.7131348,168904800.0,168904800.0,-0.8968700000000001,-0.681,131.59104,"December 22, 20",-0.00681
2020-12-23,132.1600037,132.4299927,130.7799988,130.9600067,129.8012848,88223700.0,88223700.0,-2.35872,-1.785,131.00376,"December 23, 20",-0.01785
2020-12-24,131.3200073,133.4600067,131.1000061,131.9700012,130.8023376,54930100.0,54930100.0,-0.5176700000000001,-0.394,131.78745,"December 24, 20",-0.00394
2020-12-28,133.9900055,137.3399963,133.5099945,136.6900024,135.4805908,124486200.0,124486200.0,1.49059,1.112,135.44353,"December 28, 20",0.01112
2020-12-29,138.0500031,138.7899933,134.3399963,134.8699951,133.6766663,121047300.0,121047300.0,-4.37334,-3.168,135.60222,"December 29, 20",-0.03168
2020-12-30,135.5800018,135.9900055,133.3999939,133.7200012,132.53685,96452100.0,96452100.0,-3.04315,-2.245,133.97562,"December 30, 20",-0.02245
2020-12-31,134.0800018,134.7400055,131.7200012,132.6900024,131.515976,99116600.0,99116600.0,-2.56403,-1.912,132.65866,"December 31, 20",-0.01912
2021-01-04,133.5200043,133.6100006,126.7600021,129.4100037,128.2649994,143301900.0,143301900.0,-5.255,-3.936,129.545,"January 04, 21",-0.03936
2021-01-05,128.8899994,131.7400055,128.4299927,131.0099945,129.8508301,97664900.0,97664900.0,0.96083,0.745,130.00694,"January 05, 21",0.00745
2021-01-06,127.7200012,131.0500031,126.3799973,126.5999985,125.4798508,155088000.0,155088000.0,-2.24015,-1.754,127.63662,"January 06, 21",-0.01754
2021-01-07,128.3600006,131.6300049,127.8600006,130.9199982,129.7616272,109578200.0,109578200.0,1.40163,1.092,129.75054,"January 07, 21",0.01092
2021-01-08,132.4299927,132.6300049,130.2299957,132.0500031,130.8816223,105158200.0,105158200.0,-1.54837,-1.169,131.24721,"January 08, 21",-0.01169
2021-01-11,129.1900024,130.1699982,128.5,128.9799957,127.8387985,100384500.0,100384500.0,-1.3512,-1.046,128.83627,"January 11, 21",-0.01046
2021-01-12,128.5,129.6900024,126.8600006,128.8000031,127.6603851,91951100.0,91951100.0,-0.8396100000000001,-0.653,128.07013,"January 12, 21",-0.00653
2021-01-13,128.7599945,131.4499969,128.4900055,130.8899994,129.7319031,88636800.0,88636800.0,0.97191,0.755,129.89064,"January 13, 21",0.00755
2021-01-14,130.8000031,131.0,128.7599945,128.9100037,127.7694092,90221800.0,90221800.0,-3.03059,-2.317,129.17647,"January 14, 21",-0.02317
2021-01-15,128.7799988,130.2200012,127.0,127.1399994,126.0150681,111598500.0,111598500.0,-2.76493,-2.147,127.74502,"January 15, 21",-0.02147
2021-01-19,127.7799988,128.7100067,126.9400024,127.8300018,126.6989746,90757300.0,90757300.0,-1.08102,-0.846,127.44966,"January 19, 21",-0.00846
2021-01-20,128.6600037,132.4900055,128.5500031,132.0299988,130.8618011,104319500.0,104319500.0,2.2018,1.711,130.63394,"January 20, 21",0.01711
2021-01-21,133.8000031,139.6699982,133.5899963,136.8699951,135.6589966,120150900.0,120150900.0,1.85899,1.389,136.30633,"January 21, 21",0.01389
2021-01-22,136.2799988,139.8500061,135.0200043,139.0700073,137.8395233,114459400.0,114459400.0,1.55952,1.144,137.56984,"January 22, 21",0.01144
2021-01-25,143.0700073,145.0899963,136.5399933,142.9199982,141.6554565,157611700.0,157611700.0,-1.41455,-0.989,141.09515,"January 25, 21",-0.00989
2021-01-26,143.6000061,144.3000031,141.3699951,143.1600037,141.8933411,98390600.0,98390600.0,-1.70667,-1.188,142.52111,"January 26, 21",-0.01188
2021-01-27,143.4299927,144.3000031,140.4100037,142.0599976,140.8030548,140843800.0,140843800.0,-2.6269400000000003,-1.832,141.83769,"January 27, 21",-0.01832
2021-01-28,139.5200043,141.9900055,136.6999969,137.0899963,135.8770294,142621100.0,142621100.0,-3.64297,-2.611,138.18901,"January 28, 21",-0.02611
2021-01-29,135.8300018,136.7400055,130.2100067,131.9600067,130.7924347,177523800.0,177523800.0,-5.03757,-3.709,132.58082,"January 29, 21",-0.03709
2021-02-01,133.75,135.3800049,130.9299927,134.1399994,132.953125,106239800.0,106239800.0,-0.79688,-0.596,133.08771,"February 01, 21",-0.00596
2021-02-02,135.7299957,136.3099976,134.6100006,134.9900055,133.7956238,83305399.99999999,83305399.99999999,-1.93437,-1.425,134.90521,"February 02, 21",-0.01425
2021-02-03,135.7599945,135.7700043,133.6100006,133.9400024,132.7548981,89880900.0,89880900.0,-3.0051,-2.214,134.04497,"February 03, 21",-0.02214
2021-02-04,136.3000031,137.3999939,134.5899963,137.3899994,136.1743774,84183100.0,84183100.0,-0.12563,-0.092,136.05479,"February 04, 21",-0.0009199999999999
2021-02-05,137.3500061,137.4199982,135.8600006,136.7599945,135.7525177,75693800.0,75693800.0,-1.59749,-1.163,136.34417,"February 05, 21",-0.01163
2021-02-08,136.0299988,136.9600067,134.9199982,136.9100037,135.9013824,71297200.0,71297200.0,-0.12862,-0.095,135.92713,"February 08, 21",-0.00095
2021-02-09,136.6199951,137.8800049,135.8500061,136.0099945,135.0080261,76774200.0,76774200.0,-1.61197,-1.18,136.24601,"February 09, 21",-0.0118
2021-02-10,136.4799957,136.9900055,134.3999939,135.3899994,134.3926086,73046600.0,73046600.0,-2.08739,-1.529,135.26087,"February 10, 21",-0.01529
2021-02-11,135.8999939,136.3899994,133.7700043,135.1300049,134.1345215,64280000.0,64280000.0,-1.76547,-1.299,134.76484,"February 11, 21",-0.01299
2021-02-12,134.3500061,135.5299988,133.6900024,135.3699951,134.372757,60145099.99999999,60145099.99999999,0.02275,0.017,134.53092,"February 12, 21",0.00017
2021-02-16,135.4900055,136.0099945,132.7899933,133.1900024,132.2088165,80576300.0,80576300.0,-3.28119,-2.422,133.6696,"February 16, 21",-0.02422
2021-02-17,131.25,132.2200012,129.4700012,130.8399963,129.8761292,97918500.0,97918500.0,-1.37387,-1.047,130.52204,"February 17, 21",-0.01047
2021-02-18,129.1999969,130.0,127.4100037,129.7100067,128.7544556,96856700.0,96856700.0,-0.44554,-0.345,128.72149,"February 18, 21",-0.00345
2021-02-19,130.2400055,130.7100067,128.8000031,129.8699951,128.913269,87668800.0,87668800.0,-1.32674,-1.019,129.47443,"February 19, 21",-0.01019
2021-02-22,128.0099945,129.7200012,125.5999985,126.0,125.0717773,103916400.0,103916400.0,-2.9382200000000003,-2.295,126.79726,"February 22, 21",-0.02295
2021-02-23,123.7600021,126.7099991,118.3899994,125.8600006,124.9328156,158273000.00000003,158273000.00000003,1.17281,0.948,123.34427,"February 23, 21",0.00948
2021-02-24,124.9400024,125.5599976,122.2300034,125.3499985,124.4265594,111039900.0,111039900.0,-0.51344,-0.411,124.07219,"February 24, 21",-0.00411
2021-02-25,124.6800003,126.4599991,120.5400009,120.9899979,120.0986862,148199500.0,148199500.0,-4.58131,-3.674,122.36623,"February 25, 21",-0.03674
2021-02-26,122.5899963,124.8499985,121.1999969,121.2600021,120.3666992,164560400.0,164560400.0,-2.2233,-1.814,122.1389,"February 26, 21",-0.01814
2021-03-01,123.75,127.9300003,122.7900009,127.7900009,126.8485947,116307900.0,116307900.0,3.09859,2.504,125.8562,"March 01, 21",0.02504
2021-03-02,128.4100037,128.7200012,125.0100021,125.1200027,124.1982651,102260900.0,102260900.0,-4.21174,-3.28,125.97609,"March 02, 21",-0.0328
2021-03-03,124.8099976,125.7099991,121.8399963,122.0599976,121.1608047,112966300.0,112966300.0,-3.64919,-2.924,122.9036,"March 03, 21",-0.02924
2021-03-04,121.75,123.5999985,118.6200027,120.1299973,119.2450256,178155000.00000003,178155000.00000003,-2.50497,-2.057,120.48834,"March 04, 21",-0.02057
2021-03-05,120.9800034,121.9400024,117.5699997,121.4199982,120.5255203,153766600.0,153766600.0,-0.45448,-0.376,120.01184,"March 05, 21",-0.00376
2021-03-08,120.9300003,121.0,116.2099991,116.3600006,115.5027924,154376600.0,154376600.0,-5.42721,-4.488,117.57093,"March 08, 21",-0.04488
2021-03-09,119.0299988,122.0599976,118.7900009,121.0899963,120.1979523,129525800.0,129525800.0,1.16795,0.981,120.34932,"March 09, 21",0.00981
